Tournament Name,Year,Game,Genre,Organizer,Frequency,HostCountry,Prize Pool (USD)
League of Legends Championship 518,2024,League of Legends,MOBA,Activision,Bi-Annual,Brazil,245837
League of Legends Championship 518,2025,League of Legends,MOBA,Activision,Bi-Annual,Brazil,301802
League of Legends Championship 536,2023,League of Legends,MOBA,Activision,Bi-Annual,United States,2788378
League of Legends Championship 536,2024,League of Legends,MOBA,Activision,Bi-Annual,United States,2929633
League of Legends Championship 536,2025,League of Legends,MOBA,Activision,Bi-Annual,United States,3234962
League of Legends Championship 540,2023,League of Legends,MOBA,Activision,Annual,India,5474876
League of Legends Championship 540,2024,League of Legends,MOBA,Activision,Annual,India,5464131
League of Legends Championship 540,2025,League of Legends,MOBA,Activision,Annual,India,4634900
League of Legends Championship 543,2023,League of Legends,MOBA,Krafton,Quarterly,China,1353255
League of Legends Championship 543,2024,League of Legends,MOBA,Krafton,Quarterly,Brazil,1366890
League of Legends Championship 543,2025,League of Legends,MOBA,Krafton,Quarterly,Sweden,1534222
League of Legends Championship 549,2023,League of Legends,MOBA,Activision,Bi-Annual,France,2283395
League of Legends Championship 549,2024,League of Legends,MOBA,Activision,Bi-Annual,France,2781231
League of Legends Championship 549,2025,League of Legends,MOBA,Activision,Bi-Annual,France,3286895
League of Legends Championship 550,2023,League of Legends,MOBA,Tencent,Bi-Annual,Germany,2468060
League of Legends Championship 550,2024,League of Legends,MOBA,Tencent,Bi-Annual,Germany,2741246
League of Legends Championship 550,2025,League of Legends,MOBA,Tencent,Bi-Annual,Germany,3234107
League of Legends Championship 557,2023,League of Legends,MOBA,Tencent,Annual,China,2760529
League of Legends Championship 557,2024,League of Legends,MOBA,Tencent,Annual,China,3494370
League of Legends Championship 557,2025,League of Legends,MOBA,Tencent,Annual,China,3549689
League of Legends Championship 566,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,5672429
League of Legends Championship 566,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Japan,6204719
League of Legends Championship 566,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,Japan,7342285
League of Legends Championship 606,2023,League of Legends,MOBA,Ubisoft,Bi-Annual,France,4883525
League of Legends Championship 606,2024,League of Legends,MOBA,Ubisoft,Bi-Annual,Brazil,4506508
League of Legends Championship 606,2025,League of Legends,MOBA,Ubisoft,Bi-Annual,China,4260579
League of Legends Championship 610,2023,League of Legends,MOBA,Capcom,Bi-Annual,Japan,4540980
League of Legends Championship 610,2024,League of Legends,MOBA,Capcom,Bi-Annual,Japan,4998322
League of Legends Championship 610,2025,League of Legends,MOBA,Capcom,Bi-Annual,Japan,6010615
League of Legends Championship 625,2023,League of Legends,MOBA,Psyonix,Annual,South Korea,914326
League of Legends Championship 625,2024,League of Legends,MOBA,Psyonix,Annual,South Korea,1002304
League of Legends Championship 625,2025,League of Legends,MOBA,Psyonix,Annual,South Korea,875971
League of Legends Championship 638,2023,League of Legends,MOBA,Krafton,Bi-Annual,France,994394
League of Legends Championship 638,2024,League of Legends,MOBA,Krafton,Bi-Annual,France,1021543
League of Legends Championship 638,2025,League of Legends,MOBA,Krafton,Bi-Annual,France,1022371
League of Legends Championship 654,2023,League of Legends,MOBA,Valve,Bi-Annual,Germany,69649
League of Legends Championship 654,2024,League of Legends,MOBA,Valve,Bi-Annual,Germany,75001
League of Legends Championship 654,2025,League of Legends,MOBA,Valve,Bi-Annual,Germany,85551
League of Legends Championship 666,2023,League of Legends,MOBA,Capcom,Annual,Japan,2786381
League of Legends Championship 666,2024,League of Legends,MOBA,Capcom,Annual,Japan,2943292
League of Legends Championship 666,2025,League of Legends,MOBA,Capcom,Annual,Japan,3330583
League of Legends Championship 670,2023,League of Legends,MOBA,Riot Games,Annual,India,4300886
League of Legends Championship 670,2024,League of Legends,MOBA,Riot Games,Annual,India,4584406
League of Legends Championship 670,2025,League of Legends,MOBA,Riot Games,Annual,India,5193684
League of Legends Championship 678,2023,League of Legends,MOBA,Valve,Quarterly,Saudi Arabia,4842305
League of Legends Championship 678,2024,League of Legends,MOBA,Valve,Quarterly,Saudi Arabia,5122906
League of Legends Championship 678,2025,League of Legends,MOBA,Valve,Quarterly,Saudi Arabia,4976932
League of Legends Championship 681,2023,League of Legends,MOBA,Krafton,Quarterly,Saudi Arabia,4164372
League of Legends Championship 681,2024,League of Legends,MOBA,Krafton,Quarterly,Saudi Arabia,4294600
League of Legends Championship 681,2025,League of Legends,MOBA,Krafton,Quarterly,Saudi Arabia,3962432
League of Legends Championship 693,2023,League of Legends,MOBA,Ubisoft,Annual,France,1426225
League of Legends Championship 693,2024,League of Legends,MOBA,Ubisoft,Annual,France,1592898
League of Legends Championship 693,2025,League of Legends,MOBA,Ubisoft,Annual,France,1869648
League of Legends Championship 696,2023,League of Legends,MOBA,Ubisoft,Annual,South Korea,2056261
League of Legends Championship 696,2024,League of Legends,MOBA,Ubisoft,Annual,South Korea,2244352
League of Legends Championship 696,2025,League of Legends,MOBA,Ubisoft,Annual,South Korea,2574805
League of Legends World Championship,2023,League of Legends,MOBA,Riot Games,Annual,South Korea,2250000
League of Legends World Championship,2024,League of Legends,MOBA,Riot Games,Annual,United Kingdom,2250000
League of Legends World Championship,2025,League of Legends,MOBA,Riot Games,Annual,China,2250000
MDL Disneyland Paris Major,2023,Dota 2,MOBA,MDL,Annual,France,1235926
MDL Disneyland Paris Major,2024,Dota 2,MOBA,MDL,Annual,France,1603251
MDL Disneyland Paris Major,2025,Dota 2,MOBA,MDL,Annual,France,1802977
Mobile Legends M World Championship,2023,Mobile Legends,MOBA,Moonton,Annual,Germany,935493
Mobile Legends M World Championship,2024,Mobile Legends,MOBA,Moonton,Annual,China,1051000
Mobile Legends M World Championship,2025,Mobile Legends,MOBA,Moonton,Annual,Sweden,1119678
NBA 2K League Finals,2023,NBA 2K,Sports,2K Sports,Annual,United States,1808823
NBA 2K League Finals,2024,NBA 2K,Sports,2K Sports,Annual,United States,1900125
NBA 2K League Finals,2025,NBA 2K,Sports,2K Sports,Annual,United States,2129752
ONE Esports Singapore Major,2023,Dota 2,MOBA,ONE Esports,Annual,Singapore,560765
ONE Esports Singapore Major,2024,Dota 2,MOBA,ONE Esports,Annual,Singapore,657993
ONE Esports Singapore Major,2025,Dota 2,MOBA,ONE Esports,Annual,Singapore,763518
Overwatch League Grand Finals,2023,Overwatch 2,FPS,Blizzard,Annual,United States,1135074
Overwatch League Grand Finals,2024,Overwatch 2,FPS,Blizzard,Annual,United States,1439615
Overwatch League Grand Finals,2025,Overwatch 2,FPS,Blizzard,Annual,United States,1540576
PGL Major Antwerp,2023,CS:GO,FPS,PGL,Biannual,Belgium,1134894
PGL Major Antwerp,2024,CS:GO,FPS,PGL,Biannual,Belgium,1389241
PGL Major Antwerp,2025,CS:GO,FPS,PGL,Biannual,Belgium,1552197
PUBG Mobile Championship 132,2023,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Germany,1928214
PUBG Mobile Championship 132,2024,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Germany,2330591
PUBG Mobile Championship 132,2025,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Germany,2311583
PUBG Mobile Championship 149,2023,PUBG Mobile,Battle Royale,Psyonix,Bi-Annual,Brazil,5490389
PUBG Mobile Championship 149,2024,PUBG Mobile,Battle Royale,Psyonix,Bi-Annual,Brazil,6179003
PUBG Mobile Championship 149,2025,PUBG Mobile,Battle Royale,Psyonix,Bi-Annual,Brazil,7438081
PUBG Mobile Championship 178,2023,PUBG Mobile,Battle Royale,Riot Games,Annual,Sweden,2949205
PUBG Mobile Championship 178,2024,PUBG Mobile,Battle Royale,Riot Games,Annual,Canada,3359990
PUBG Mobile Championship 178,2025,PUBG Mobile,Battle Royale,Riot Games,Annual,France,3703879
PUBG Mobile Championship 184,2023,PUBG Mobile,Battle Royale,Tencent,Annual,Germany,4078496
PUBG Mobile Championship 184,2024,PUBG Mobile,Battle Royale,Tencent,Annual,China,3400965
PUBG Mobile Championship 184,2025,PUBG Mobile,Battle Royale,Tencent,Annual,China,2981057
PUBG Mobile Championship 185,2023,PUBG Mobile,Battle Royale,Activision,Annual,France,736477
PUBG Mobile Championship 185,2024,PUBG Mobile,Battle Royale,Activision,Annual,France,828273
PUBG Mobile Championship 185,2025,PUBG Mobile,Battle Royale,Activision,Annual,France,885940
PUBG Mobile Championship 188,2023,PUBG Mobile,Battle Royale,Valve,Annual,Canada,1608639
PUBG Mobile Championship 188,2024,PUBG Mobile,Battle Royale,Valve,Annual,Canada,1754889
PUBG Mobile Championship 188,2025,PUBG Mobile,Battle Royale,Valve,Annual,Canada,1913139
PUBG Mobile Championship 189,2023,PUBG Mobile,Battle Royale,Capcom,Bi-Annual,Canada,207188
PUBG Mobile Championship 189,2024,PUBG Mobile,Battle Royale,Capcom,Bi-Annual,Canada,238889
PUBG Mobile Championship 189,2025,PUBG Mobile,Battle Royale,Capcom,Bi-Annual,Canada,267592
PUBG Mobile Championship 214,2023,PUBG Mobile,Battle Royale,EA Sports,Bi-Annual,France,536290
PUBG Mobile Championship 214,2024,PUBG Mobile,Battle Royale,EA Sports,Bi-Annual,France,600011
PUBG Mobile Championship 214,2025,PUBG Mobile,Battle Royale,EA Sports,Bi-Annual,France,670799
PUBG Mobile Championship 218,2023,PUBG Mobile,Battle Royale,Capcom,Quarterly,Brazil,2797819
PUBG Mobile Championship 218,2024,PUBG Mobile,Battle Royale,Capcom,Quarterly,Brazil,3351729
PUBG Mobile Championship 218,2025,PUBG Mobile,Battle Royale,Capcom,Quarterly,Brazil,3783909
PUBG Mobile Championship 221,2023,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Japan,5763688
PUBG Mobile Championship 221,2024,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Japan,6831597
PUBG Mobile Championship 221,2025,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Japan,8386144
PUBG Mobile Championship 232,2023,PUBG Mobile,Battle Royale,Activision,Quarterly,India,955550
PUBG Mobile Championship 232,2024,PUBG Mobile,Battle Royale,Activision,Quarterly,India,1228235
PUBG Mobile Championship 232,2025,PUBG Mobile,Battle Royale,Activision,Quarterly,India,1523083
PUBG Mobile Championship 243,2023,PUBG Mobile,Battle Royale,Krafton,Quarterly,Germany,3896249
PUBG Mobile Championship 243,2024,PUBG Mobile,Battle Royale,Krafton,Quarterly,Brazil,4388669
PUBG Mobile Championship 243,2025,PUBG Mobile,Battle Royale,Krafton,Quarterly,Germany,4963073
PUBG Mobile Championship 244,2023,PUBG Mobile,Battle Royale,Capcom,Quarterly,France,1225816
PUBG Mobile Championship 244,2024,PUBG Mobile,Battle Royale,Capcom,Quarterly,France,1406121
PUBG Mobile Championship 244,2025,PUBG Mobile,Battle Royale,Capcom,Quarterly,France,1639625
PUBG Mobile Championship 257,2023,PUBG Mobile,Battle Royale,Capcom,Quarterly,Canada,917632
PUBG Mobile Championship 257,2024,PUBG Mobile,Battle Royale,Capcom,Quarterly,Canada,1110558
PUBG Mobile Championship 257,2025,PUBG Mobile,Battle Royale,Capcom,Quarterly,Canada,1310610
PUBG Mobile Championship 268,2023,PUBG Mobile,Battle Royale,EA Sports,Quarterly,Japan,1890764
PUBG Mobile Championship 268,2024,PUBG Mobile,Battle Royale,EA Sports,Quarterly,China,2043493
PUBG Mobile Championship 268,2025,PUBG Mobile,Battle Royale,EA Sports,Quarterly,Japan,2358164
PUBG Mobile Championship 272,2023,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Brazil,420463
PUBG Mobile Championship 272,2024,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Brazil,407477
PUBG Mobile Championship 272,2025,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Brazil,462061
PUBG Mobile Championship 288,2023,PUBG Mobile,Battle Royale,Psyonix,Annual,China,3490564
PUBG Mobile Championship 288,2024,PUBG Mobile,Battle Royale,Psyonix,Annual,China,4003548
PUBG Mobile Championship 288,2025,PUBG Mobile,Battle Royale,Psyonix,Annual,China,4950262
PUBG Mobile Championship 307,2023,PUBG Mobile,Battle Royale,Activision,Annual,Sweden,568165
PUBG Mobile Championship 307,2024,PUBG Mobile,Battle Royale,Activision,Annual,Sweden,651720
PUBG Mobile Championship 307,2025,PUBG Mobile,Battle Royale,Activision,Annual,Sweden,702247
PUBG Mobile Championship 318,2023,PUBG Mobile,Battle Royale,EA Sports,Annual,China,1069583
PUBG Mobile Championship 318,2024,PUBG Mobile,Battle Royale,EA Sports,Annual,China,1226204
PUBG Mobile Championship 318,2025,PUBG Mobile,Battle Royale,EA Sports,Annual,China,1148079
PUBG Mobile Championship 323,2023,PUBG Mobile,Battle Royale,Riot Games,Quarterly,China,2898453
PUBG Mobile Championship 323,2024,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Germany,3459813
PUBG Mobile Championship 323,2025,PUBG Mobile,Battle Royale,Riot Games,Quarterly,France,3836727
PUBG Mobile Championship 330,2023,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Germany,2144212
PUBG Mobile Championship 330,2024,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,United States,2200889
PUBG Mobile Championship 330,2025,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Canada,2588716
PUBG Mobile Championship 331,2023,PUBG Mobile,Battle Royale,Capcom,Annual,Brazil,2901474
PUBG Mobile Championship 331,2024,PUBG Mobile,Battle Royale,Capcom,Annual,Japan,3117095
PUBG Mobile Championship 331,2025,PUBG Mobile,Battle Royale,Capcom,Annual,Japan,3311647
PUBG Mobile Championship 341,2023,PUBG Mobile,Battle Royale,Valve,Annual,Germany,968959
PUBG Mobile Championship 341,2024,PUBG Mobile,Battle Royale,Valve,Annual,Germany,1095579
PUBG Mobile Championship 341,2025,PUBG Mobile,Battle Royale,Valve,Annual,Germany,1172381
PUBG Mobile Championship 353,2023,PUBG Mobile,Battle Royale,Riot Games,Quarterly,China,6135342
PUBG Mobile Championship 353,2024,PUBG Mobile,Battle Royale,Riot Games,Quarterly,France,6980564
PUBG Mobile Championship 353,2025,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Canada,8152672
PUBG Mobile Championship 358,2023,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Germany,3422807
PUBG Mobile Championship 358,2024,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Germany,3080505
PUBG Mobile Championship 358,2025,PUBG Mobile,Battle Royale,Krafton,Bi-Annual,Germany,3561215
PUBG Mobile Championship 370,2023,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,France,1257960
PUBG Mobile Championship 370,2024,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,France,1410543
PUBG Mobile Championship 370,2025,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,France,1584750
PUBG Mobile Championship 372,2023,PUBG Mobile,Battle Royale,Activision,Annual,India,3399079
PUBG Mobile Championship 372,2024,PUBG Mobile,Battle Royale,Activision,Annual,India,3904859
PUBG Mobile Championship 372,2025,PUBG Mobile,Battle Royale,Activision,Annual,India,3821980
PUBG Mobile Championship 374,2023,PUBG Mobile,Battle Royale,Activision,Annual,India,1749499
PUBG Mobile Championship 374,2024,PUBG Mobile,Battle Royale,Activision,Annual,India,2134368
PUBG Mobile Championship 374,2025,PUBG Mobile,Battle Royale,Activision,Annual,India,2652774
PUBG Mobile Championship 378,2023,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,South Korea,3140177
PUBG Mobile Championship 378,2024,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,South Korea,3307260
PUBG Mobile Championship 378,2025,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,South Korea,3786518
PUBG Mobile Championship 391,2023,PUBG Mobile,Battle Royale,Capcom,Quarterly,Canada,4519974
PUBG Mobile Championship 391,2024,PUBG Mobile,Battle Royale,Capcom,Quarterly,Canada,3912688
PUBG Mobile Championship 391,2025,PUBG Mobile,Battle Royale,Capcom,Quarterly,Canada,3659729
PUBG Mobile Championship 393,2023,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,India,5391759
PUBG Mobile Championship 393,2024,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,India,6311935
PUBG Mobile Championship 393,2025,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,India,8087552
PUBG Mobile Championship 398,2023,PUBG Mobile,Battle Royale,Activision,Bi-Annual,China,908116
PUBG Mobile Championship 398,2024,PUBG Mobile,Battle Royale,Activision,Bi-Annual,China,845974
PUBG Mobile Championship 398,2025,PUBG Mobile,Battle Royale,Activision,Bi-Annual,China,706753
PUBG Mobile Championship 412,2023,PUBG Mobile,Battle Royale,Valve,Annual,United States,4443937
PUBG Mobile Championship 412,2024,PUBG Mobile,Battle Royale,Valve,Annual,United States,4742821
PUBG Mobile Championship 412,2025,PUBG Mobile,Battle Royale,Valve,Annual,United States,5420674
PUBG Mobile Championship 419,2023,PUBG Mobile,Battle Royale,EA Sports,Bi-Annual,Japan,479264
PUBG Mobile Championship 419,2024,PUBG Mobile,Battle Royale,EA Sports,Bi-Annual,Japan,501059
PUBG Mobile Championship 419,2025,PUBG Mobile,Battle Royale,EA Sports,Bi-Annual,Japan,422608
PUBG Mobile Championship 421,2023,PUBG Mobile,Battle Royale,Psyonix,Annual,France,3311988
PUBG Mobile Championship 421,2024,PUBG Mobile,Battle Royale,Psyonix,Annual,Germany,3052667
PUBG Mobile Championship 421,2025,PUBG Mobile,Battle Royale,Psyonix,Annual,Germany,3389831
PUBG Mobile Championship 423,2023,PUBG Mobile,Battle Royale,Psyonix,Annual,Germany,4323091
PUBG Mobile Championship 423,2024,PUBG Mobile,Battle Royale,Psyonix,Annual,Germany,5396348
PUBG Mobile Championship 423,2025,PUBG Mobile,Battle Royale,Psyonix,Annual,Germany,6115837
PUBG Mobile Championship 433,2023,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,Brazil,3364499
PUBG Mobile Championship 433,2024,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,Brazil,3844171
PUBG Mobile Championship 433,2025,PUBG Mobile,Battle Royale,Tencent,Bi-Annual,Brazil,4677999
PUBG Mobile Championship 435,2023,PUBG Mobile,Battle Royale,Krafton,Annual,France,1195821
PUBG Mobile Championship 435,2024,PUBG Mobile,Battle Royale,Krafton,Annual,France,1494450
PUBG Mobile Championship 435,2025,PUBG Mobile,Battle Royale,Krafton,Annual,France,1746602
PUBG Mobile Championship 476,2023,PUBG Mobile,Battle Royale,Activision,Annual,Germany,3181390
PUBG Mobile Championship 476,2024,PUBG Mobile,Battle Royale,Activision,Annual,United States,3812037
PUBG Mobile Championship 476,2025,PUBG Mobile,Battle Royale,Activision,Annual,Japan,4363186
PUBG Mobile Championship 481,2023,PUBG Mobile,Battle Royale,Psyonix,Quarterly,India,3394497
PUBG Mobile Championship 481,2024,PUBG Mobile,Battle Royale,Psyonix,Quarterly,India,4093487
PUBG Mobile Championship 481,2025,PUBG Mobile,Battle Royale,Psyonix,Quarterly,India,4743193
PUBG Mobile Championship 485,2023,PUBG Mobile,Battle Royale,Activision,Quarterly,Germany,1956418
PUBG Mobile Championship 485,2024,PUBG Mobile,Battle Royale,Activision,Quarterly,Germany,2367639
PUBG Mobile Championship 485,2025,PUBG Mobile,Battle Royale,Activision,Quarterly,Germany,2461681
PUBG Mobile Championship 486,2023,PUBG Mobile,Battle Royale,Krafton,Annual,Sweden,5956887
PUBG Mobile Championship 486,2024,PUBG Mobile,Battle Royale,Krafton,Annual,Brazil,6621810
PUBG Mobile Championship 486,2025,PUBG Mobile,Battle Royale,Krafton,Annual,United States,7771120
PUBG Mobile Championship 488,2023,PUBG Mobile,Battle Royale,EA Sports,Quarterly,South Korea,1803524
PUBG Mobile Championship 488,2024,PUBG Mobile,Battle Royale,EA Sports,Quarterly,South Korea,1894137
PUBG Mobile Championship 488,2025,PUBG Mobile,Battle Royale,EA Sports,Quarterly,South Korea,1968631
PUBG Mobile Championship 489,2023,PUBG Mobile,Battle Royale,Tencent,Annual,Germany,4326124
PUBG Mobile Championship 489,2024,PUBG Mobile,Battle Royale,Tencent,Annual,Germany,5040596
PUBG Mobile Championship 489,2025,PUBG Mobile,Battle Royale,Tencent,Annual,Germany,6040449
PUBG Mobile Championship 503,2023,PUBG Mobile,Battle Royale,Capcom,Bi-Annual,Canada,186927
PUBG Mobile Championship 503,2024,PUBG Mobile,Battle Royale,Capcom,Bi-Annual,Canada,167909
PUBG Mobile Championship 503,2025,PUBG Mobile,Battle Royale,Capcom,Bi-Annual,Canada,159682
PUBG Mobile Championship 528,2023,PUBG Mobile,Battle Royale,Ubisoft,Bi-Annual,China,3580201
PUBG Mobile Championship 528,2024,PUBG Mobile,Battle Royale,Ubisoft,Bi-Annual,China,3085067
PUBG Mobile Championship 528,2025,PUBG Mobile,Battle Royale,Ubisoft,Bi-Annual,China,2845607
PUBG Mobile Championship 532,2023,PUBG Mobile,Battle Royale,Riot Games,Bi-Annual,China,4647707
PUBG Mobile Championship 532,2024,PUBG Mobile,Battle Royale,Riot Games,Bi-Annual,China,4798856
PUBG Mobile Championship 532,2025,PUBG Mobile,Battle Royale,Riot Games,Bi-Annual,China,4956828
PUBG Mobile Championship 533,2023,PUBG Mobile,Battle Royale,Valve,Bi-Annual,Canada,1156574
PUBG Mobile Championship 533,2024,PUBG Mobile,Battle Royale,Valve,Bi-Annual,Japan,1415393
PUBG Mobile Championship 533,2025,PUBG Mobile,Battle Royale,Valve,Bi-Annual,Brazil,1638002
PUBG Mobile Championship 535,2023,PUBG Mobile,Battle Royale,Ubisoft,Annual,Germany,90828
PUBG Mobile Championship 535,2024,PUBG Mobile,Battle Royale,Ubisoft,Annual,Germany,104118
PUBG Mobile Championship 535,2025,PUBG Mobile,Battle Royale,Ubisoft,Annual,Germany,105449
PUBG Mobile Championship 537,2023,PUBG Mobile,Battle Royale,Activision,Annual,Germany,4705690
PUBG Mobile Championship 537,2024,PUBG Mobile,Battle Royale,Activision,Annual,Germany,5905824
PUBG Mobile Championship 537,2025,PUBG Mobile,Battle Royale,Activision,Annual,Germany,6815426
PUBG Mobile Championship 538,2023,PUBG Mobile,Battle Royale,Psyonix,Quarterly,China,2867031
PUBG Mobile Championship 538,2024,PUBG Mobile,Battle Royale,Psyonix,Quarterly,Japan,3281467
PUBG Mobile Championship 538,2025,PUBG Mobile,Battle Royale,Psyonix,Quarterly,China,3594011
PUBG Mobile Championship 542,2023,PUBG Mobile,Battle Royale,Tencent,Quarterly,Brazil,1074043
PUBG Mobile Championship 542,2024,PUBG Mobile,Battle Royale,Tencent,Quarterly,Germany,1189250
PUBG Mobile Championship 542,2025,PUBG Mobile,Battle Royale,Tencent,Quarterly,Brazil,1414606
PUBG Mobile Championship 548,2023,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,Canada,2927687
PUBG Mobile Championship 548,2024,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,Canada,3648390
PUBG Mobile Championship 548,2025,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,Canada,3784821
PUBG Mobile Championship 553,2023,PUBG Mobile,Battle Royale,Activision,Quarterly,China,2055874
PUBG Mobile Championship 553,2024,PUBG Mobile,Battle Royale,Activision,Quarterly,China,2414902
PUBG Mobile Championship 553,2025,PUBG Mobile,Battle Royale,Activision,Quarterly,China,2826884
PUBG Mobile Championship 555,2023,PUBG Mobile,Battle Royale,Epic Games,Quarterly,China,4644076
PUBG Mobile Championship 555,2024,PUBG Mobile,Battle Royale,Epic Games,Quarterly,China,5831320
PUBG Mobile Championship 555,2025,PUBG Mobile,Battle Royale,Epic Games,Quarterly,China,7047143
PUBG Mobile Championship 601,2023,PUBG Mobile,Battle Royale,Psyonix,Quarterly,Canada,846543
PUBG Mobile Championship 601,2024,PUBG Mobile,Battle Royale,Psyonix,Quarterly,Canada,1033071
PUBG Mobile Championship 601,2025,PUBG Mobile,Battle Royale,Psyonix,Quarterly,Canada,1137348
PUBG Mobile Championship 602,2023,PUBG Mobile,Battle Royale,Capcom,Quarterly,Saudi Arabia,4838186
PUBG Mobile Championship 602,2024,PUBG Mobile,Battle Royale,Capcom,Quarterly,Saudi Arabia,5919978
PUBG Mobile Championship 602,2025,PUBG Mobile,Battle Royale,Capcom,Quarterly,Saudi Arabia,6507069
PUBG Mobile Championship 615,2023,PUBG Mobile,Battle Royale,Tencent,Quarterly,Saudi Arabia,2367901
PUBG Mobile Championship 615,2024,PUBG Mobile,Battle Royale,Tencent,Quarterly,Saudi Arabia,2656035
PUBG Mobile Championship 615,2025,PUBG Mobile,Battle Royale,Tencent,Quarterly,Saudi Arabia,2821376
PUBG Mobile Championship 629,2023,PUBG Mobile,Battle Royale,Psyonix,Annual,Brazil,2964790
PUBG Mobile Championship 629,2024,PUBG Mobile,Battle Royale,Psyonix,Annual,Germany,3314540
PUBG Mobile Championship 629,2025,PUBG Mobile,Battle Royale,Psyonix,Annual,Canada,3922188
PUBG Mobile Championship 630,2023,PUBG Mobile,Battle Royale,Ubisoft,Bi-Annual,United States,2929848
PUBG Mobile Championship 630,2024,PUBG Mobile,Battle Royale,Ubisoft,Bi-Annual,Germany,3312617
PUBG Mobile Championship 630,2025,PUBG Mobile,Battle Royale,Ubisoft,Bi-Annual,United States,3723264
PUBG Mobile Championship 643,2023,PUBG Mobile,Battle Royale,Krafton,Quarterly,China,819235
PUBG Mobile Championship 643,2024,PUBG Mobile,Battle Royale,Krafton,Quarterly,China,927489
PUBG Mobile Championship 643,2025,PUBG Mobile,Battle Royale,Krafton,Quarterly,China,1042519
PUBG Mobile Championship 645,2023,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,Saudi Arabia,98246
PUBG Mobile Championship 645,2024,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,Saudi Arabia,107432
PUBG Mobile Championship 645,2025,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,Saudi Arabia,116452
PUBG Mobile Championship 652,2023,PUBG Mobile,Battle Royale,Krafton,Annual,India,4485185
PUBG Mobile Championship 652,2024,PUBG Mobile,Battle Royale,Krafton,Annual,India,5176092
PUBG Mobile Championship 652,2025,PUBG Mobile,Battle Royale,Krafton,Annual,India,5757004
PUBG Mobile Championship 659,2023,PUBG Mobile,Battle Royale,Psyonix,Annual,Canada,3061710
PUBG Mobile Championship 659,2024,PUBG Mobile,Battle Royale,Psyonix,Annual,Canada,3670564
PUBG Mobile Championship 659,2025,PUBG Mobile,Battle Royale,Psyonix,Annual,Canada,4564752
PUBG Mobile Championship 664,2023,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,China,3975826
PUBG Mobile Championship 664,2024,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,China,3521554
PUBG Mobile Championship 664,2025,PUBG Mobile,Battle Royale,Ubisoft,Quarterly,China,3517134
PUBG Mobile Championship 673,2023,PUBG Mobile,Battle Royale,Valve,Annual,India,2802912
PUBG Mobile Championship 673,2024,PUBG Mobile,Battle Royale,Valve,Annual,India,3299699
PUBG Mobile Championship 673,2025,PUBG Mobile,Battle Royale,Valve,Annual,India,3684802
PUBG Mobile Championship 683,2023,PUBG Mobile,Battle Royale,Activision,Bi-Annual,France,1515040
PUBG Mobile Championship 683,2024,PUBG Mobile,Battle Royale,Activision,Bi-Annual,France,1372857
PUBG Mobile Championship 683,2025,PUBG Mobile,Battle Royale,Activision,Bi-Annual,France,1481347
PUBG Mobile Championship 691,2023,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Brazil,4433000
PUBG Mobile Championship 691,2024,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Brazil,5532175
PUBG Mobile Championship 691,2025,PUBG Mobile,Battle Royale,Riot Games,Quarterly,Brazil,6629268
PUBG Mobile Championship 692,2023,PUBG Mobile,Battle Royale,Krafton,Annual,South Korea,3942312
